ticker,fiscal_year,metric,old_value,old_field,old_filing_date,edgartools_value,edgartools_field,edgartools_filing_date,classification
MSFT,2026,accounts_receivable,80876000000,us-gaap:AccountsReceivableNetCurrent,2026-07-29,80876000000.0,us-gaap:AccountsReceivableNetCurrent,2026-07-29,VALUE_MATCH
MSFT,2026,capital_expenditures,115948000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-07-29,115948000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-07-29,VALUE_MATCH
MSFT,2026,cash_and_equivalents,20935000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-07-29,20935000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-07-29,VALUE_MATCH
MSFT,2026,current_assets,207710000000,us-gaap:AssetsCurrent,2026-07-29,207710000000.0,us-gaap:AssetsCurrent,2026-07-29,VALUE_MATCH
MSFT,2026,current_liabilities,168825000000,us-gaap:LiabilitiesCurrent,2026-07-29,168825000000.0,us-gaap:LiabilitiesCurrent,2026-07-29,VALUE_MATCH
MSFT,2026,depreciation_amortization,39000000000,aggregation:us-gaap:Depreciation+us-gaap:AmortizationOfIntangibleAssets,2026-07-29,39000000000.0,aggregation:us-gaap:Depreciation+us-gaap:AmortizationOfIntangibleAssets,2026-07-29,VALUE_MATCH
MSFT,2026,gross_profit,225465000000,us-gaap:GrossProfit,2026-07-29,225465000000.0,us-gaap:GrossProfit,2026-07-29,VALUE_MATCH
MSFT,2026,inventory,1397000000,us-gaap:InventoryNet,2026-07-29,1397000000.0,us-gaap:InventoryNet,2026-07-29,VALUE_MATCH
MSFT,2026,long_term_debt,31067000000,us-gaap:LongTermDebtNoncurrent,2026-07-29,31067000000.0,us-gaap:LongTermDebtNoncurrent,2026-07-29,VALUE_MATCH
MSFT,2026,net_income,133749000000,us-gaap:NetIncomeLoss,2026-07-29,133749000000.0,us-gaap:NetIncomeLoss,2026-07-29,VALUE_MATCH
MSFT,2026,operating_cash_flow,182935000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-07-29,182935000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-07-29,VALUE_MATCH
MSFT,2026,operating_income,155237000000,us-gaap:OperatingIncomeLoss,2026-07-29,155237000000.0,us-gaap:OperatingIncomeLoss,2026-07-29,VALUE_MATCH
MSFT,2026,ppe_net,313076000000,us-gaap:PropertyPlantAndEquipmentNet,2026-07-29,313076000000.0,us-gaap:PropertyPlantAndEquipmentNet,2026-07-29,VALUE_MATCH
MSFT,2026,revenue,331839000000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,2026-07-29,331839000000.0,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,2026-07-29,VALUE_MATCH
MSFT,2026,shareholders_equity,442387000000,us-gaap:StockholdersEquity,2026-07-29,442387000000.0,us-gaap:StockholdersEquity,2026-07-29,VALUE_MATCH
MSFT,2026,short_term_debt,9227000000,aggregation:us-gaap:LongTermDebtCurrent,2026-07-29,9227000000.0,aggregation:us-gaap:LongTermDebtCurrent,2026-07-29,VALUE_MATCH
MSFT,2026,total_assets,758376000000,us-gaap:Assets,2026-07-29,758376000000.0,us-gaap:Assets,2026-07-29,VALUE_MATCH
MSFT,2026,total_liabilities,315989000000,us-gaap:Liabilities,2026-07-29,315989000000.0,us-gaap:Liabilities,2026-07-29,VALUE_MATCH
TSM,2022,accounts_payable,56522300000,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2024-04-18,56522300000.0,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2024-04-18,VALUE_MATCH
TSM,2022,accounts_receivable,229755900000,ifrs-full:CurrentTradeReceivables,2024-04-18,229755900000.0,ifrs-full:CurrentTradeReceivables,2024-04-18,VALUE_MATCH
TSM,2022,capital_expenditures,1082672100000,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,1082672100000.0,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,VALUE_MATCH
TSM,2022,cash_and_equivalents,1342814100000,ifrs-full:CashAndCashEquivalents,2025-04-17,1342814100000.0,ifrs-full:CashAndCashEquivalents,2025-04-17,VALUE_MATCH
TSM,2022,current_assets,2052896700000,ifrs-full:CurrentAssets,2024-04-18,2052896700000.0,ifrs-full:CurrentAssets,2024-04-18,VALUE_MATCH
TSM,2022,current_liabilities,986563600000,ifrs-full:CurrentLiabilities,2024-04-18,986563600000.0,ifrs-full:CurrentLiabilities,2024-04-18,VALUE_MATCH
TSM,2022,depreciation_amortization,437254300000,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,437254300000.0,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,VALUE_MATCH
TSM,2022,gross_profit,1348354800000,ifrs-full:GrossProfit,2025-04-17,1348354800000.0,ifrs-full:GrossProfit,2025-04-17,VALUE_MATCH
TSM,2022,inventory,221149100000,ifrs-full:Inventories,2024-04-18,221149100000.0,ifrs-full:Inventories,2024-04-18,VALUE_MATCH
TSM,2022,long_term_debt,4760000000,ifrs-full:LongtermBorrowings,2024-04-18,4760000000.0,ifrs-full:LongtermBorrowings,2024-04-18,VALUE_MATCH
TSM,2022,net_income,993294700000,ifrs-full:ProfitLoss,2025-04-17,993294700000.0,ifrs-full:ProfitLoss,2025-04-17,VALUE_MATCH
TSM,2022,operating_cash_flow,1610599200000,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,1610599200000.0,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2022,operating_income,1121278900000,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,1121278900000.0,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2022,ppe_net,2693837000000,ifrs-full:PropertyPlantAndEquipment,2025-04-17,2693837000000.0,ifrs-full:PropertyPlantAndEquipment,2025-04-17,VALUE_MATCH
TSM,2022,revenue,2263891300000,ifrs-full:Revenue,2025-04-17,2263891300000.0,ifrs-full:Revenue,2025-04-17,VALUE_MATCH
TSM,2022,shareholders_equity,2917832400000,ifrs-full:Equity,2025-04-17,2917832400000.0,ifrs-full:Equity,2025-04-17,VALUE_MATCH
TSM,2022,short_term_debt,19313900000,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2024-04-18,19313900000.0,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2024-04-18,VALUE_MATCH
TSM,2022,total_assets,4964459100000,ifrs-full:Assets,2024-04-18,4964459100000.0,ifrs-full:Assets,2024-04-18,VALUE_MATCH
TSM,2022,total_liabilities,2046626700000,ifrs-full:Liabilities,2024-04-18,2046626700000.0,ifrs-full:Liabilities,2024-04-18,VALUE_MATCH
TSM,2023,accounts_payable,57293100000,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2025-04-17,57293100000.0,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2025-04-17,VALUE_MATCH
TSM,2023,accounts_receivable,201313900000,ifrs-full:CurrentTradeReceivables,2025-04-17,201313900000.0,ifrs-full:CurrentTradeReceivables,2025-04-17,VALUE_MATCH
TSM,2023,capital_expenditures,949816800000,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,949816800000.0,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,VALUE_MATCH
TSM,2023,cash_and_equivalents,1465427800000,ifrs-full:CashAndCashEquivalents,2025-04-17,1465427800000.0,ifrs-full:CashAndCashEquivalents,2025-04-17,VALUE_MATCH
TSM,2023,current_assets,2194032900000,ifrs-full:CurrentAssets,2025-04-17,2194032900000.0,ifrs-full:CurrentAssets,2025-04-17,VALUE_MATCH
TSM,2023,current_liabilities,942805100000,ifrs-full:CurrentLiabilities,2025-04-17,942805100000.0,ifrs-full:CurrentLiabilities,2025-04-17,VALUE_MATCH
TSM,2023,depreciation_amortization,532190900000,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,532190900000.0,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,VALUE_MATCH
TSM,2023,gross_profit,1175110600000,ifrs-full:GrossProfit,2025-04-17,1175110600000.0,ifrs-full:GrossProfit,2025-04-17,VALUE_MATCH
TSM,2023,inventory,250997100000,ifrs-full:Inventories,2025-04-17,250997100000.0,ifrs-full:Inventories,2025-04-17,VALUE_MATCH
TSM,2023,long_term_debt,4383000000,ifrs-full:LongtermBorrowings,2025-04-17,4383000000.0,ifrs-full:LongtermBorrowings,2025-04-17,VALUE_MATCH
TSM,2023,net_income,851027700000,ifrs-full:ProfitLoss,2025-04-17,851027700000.0,ifrs-full:ProfitLoss,2025-04-17,VALUE_MATCH
TSM,2023,operating_cash_flow,1241967300000,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,1241967300000.0,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2023,operating_income,921465600000,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,921465600000.0,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2023,ppe_net,3064475000000,ifrs-full:PropertyPlantAndEquipment,2025-04-17,3064475000000.0,ifrs-full:PropertyPlantAndEquipment,2025-04-17,VALUE_MATCH
TSM,2023,revenue,2161735800000,ifrs-full:Revenue,2025-04-17,2161735800000.0,ifrs-full:Revenue,2025-04-17,VALUE_MATCH
TSM,2023,shareholders_equity,3453866500000,ifrs-full:Equity,2025-04-17,3453866500000.0,ifrs-full:Equity,2025-04-17,VALUE_MATCH
TSM,2023,short_term_debt,9293300000,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2025-04-17,9293300000.0,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2025-04-17,VALUE_MATCH
TSM,2023,total_assets,5532196600000,ifrs-full:Assets,2025-04-17,5532196600000.0,ifrs-full:Assets,2025-04-17,VALUE_MATCH
TSM,2023,total_liabilities,2078330100000,ifrs-full:Liabilities,2025-04-17,2078330100000.0,ifrs-full:Liabilities,2025-04-17,VALUE_MATCH
TSM,2024,accounts_payable,74226600000,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2025-04-17,74226600000.0,aggregation:ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers+ifrs-full:TradeAndOtherCurrentPayablesToRelatedParties,2025-04-17,VALUE_MATCH
TSM,2024,accounts_receivable,270683200000,ifrs-full:CurrentTradeReceivables,2025-04-17,270683200000.0,ifrs-full:CurrentTradeReceivables,2025-04-17,VALUE_MATCH
TSM,2024,capital_expenditures,956006500000,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,956006500000.0,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,VALUE_MATCH
TSM,2024,cash_and_equivalents,2127627000000,ifrs-full:CashAndCashEquivalents,2025-04-17,2127627000000.0,ifrs-full:CashAndCashEquivalents,2025-04-17,VALUE_MATCH
TSM,2024,current_assets,3088352100000,ifrs-full:CurrentAssets,2025-04-17,3088352100000.0,ifrs-full:CurrentAssets,2025-04-17,VALUE_MATCH
TSM,2024,current_liabilities,1308655900000,ifrs-full:CurrentLiabilities,2025-04-17,1308655900000.0,ifrs-full:CurrentLiabilities,2025-04-17,VALUE_MATCH
TSM,2024,depreciation_amortization,662796600000,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,662796600000.0,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,VALUE_MATCH
TSM,2024,gross_profit,1624353600000,ifrs-full:GrossProfit,2025-04-17,1624353600000.0,ifrs-full:GrossProfit,2025-04-17,VALUE_MATCH
TSM,2024,inventory,287868800000,ifrs-full:Inventories,2025-04-17,287868800000.0,ifrs-full:Inventories,2025-04-17,VALUE_MATCH
TSM,2024,long_term_debt,31824400000,ifrs-full:LongtermBorrowings,2025-04-17,31824400000.0,ifrs-full:LongtermBorrowings,2025-04-17,VALUE_MATCH
TSM,2024,net_income,1157523900000,ifrs-full:ProfitLoss,2025-04-17,1157523900000.0,ifrs-full:ProfitLoss,2025-04-17,VALUE_MATCH
TSM,2024,operating_cash_flow,1826177100000,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,1826177100000.0,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2024,operating_income,1322053000000,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,1322053000000.0,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,VALUE_MATCH
TSM,2024,ppe_net,3234980100000,ifrs-full:PropertyPlantAndEquipment,2025-04-17,3234980100000.0,ifrs-full:PropertyPlantAndEquipment,2025-04-17,VALUE_MATCH
TSM,2024,revenue,2894307700000,ifrs-full:Revenue,2025-04-17,2894307700000.0,ifrs-full:Revenue,2025-04-17,VALUE_MATCH
TSM,2024,shareholders_equity,4279271600000,ifrs-full:Equity,2025-04-17,4279271600000.0,ifrs-full:Equity,2025-04-17,VALUE_MATCH
TSM,2024,short_term_debt,59857900000,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2025-04-17,59857900000.0,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2025-04-17,VALUE_MATCH
TSM,2024,total_assets,6691764700000,ifrs-full:Assets,2025-04-17,6691764700000.0,ifrs-full:Assets,2025-04-17,VALUE_MATCH
TSM,2024,total_liabilities,2412493100000,ifrs-full:Liabilities,2025-04-17,2412493100000.0,ifrs-full:Liabilities,2025-04-17,VALUE_MATCH
ADBE,2023,accounts_payable,314000000,us-gaap:AccountsPayableCurrent,2025-01-13,314000000.0,us-gaap:AccountsPayableCurrent,2025-01-13,VALUE_MATCH
ADBE,2023,accounts_receivable,2224000000,us-gaap:AccountsReceivableNetCurrent,2025-01-13,2224000000.0,us-gaap:AccountsReceivableNetCurrent,2025-01-13,VALUE_MATCH
ADBE,2023,capital_expenditures,360000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,360000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,VALUE_MATCH
ADBE,2023,cash_and_equivalents,7141000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,2025-01-13,7141000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,2025-01-13,VALUE_MATCH
ADBE,2023,current_assets,11084000000,us-gaap:AssetsCurrent,2025-01-13,11084000000.0,us-gaap:AssetsCurrent,2025-01-13,VALUE_MATCH
ADBE,2023,current_liabilities,8251000000,us-gaap:LiabilitiesCurrent,2025-01-13,8251000000.0,us-gaap:LiabilitiesCurrent,2025-01-13,VALUE_MATCH
ADBE,2023,depreciation_amortization,872000000,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,872000000.0,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,VALUE_MATCH
ADBE,2023,gross_profit,17055000000,us-gaap:GrossProfit,2026-01-15,17055000000.0,us-gaap:GrossProfit,2026-01-15,VALUE_MATCH
ADBE,2023,inventory,,,,,,,MISSING_BOTH
ADBE,2023,long_term_debt,3634000000,us-gaap:LongTermDebt,2025-01-13,3634000000.0,us-gaap:LongTermDebt,2025-01-13,VALUE_MATCH
ADBE,2023,net_income,5428000000,us-gaap:NetIncomeLoss,2026-01-15,5428000000.0,us-gaap:NetIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2023,operating_cash_flow,7302000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,7302000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,VALUE_MATCH
ADBE,2023,operating_income,6650000000,us-gaap:OperatingIncomeLoss,2026-01-15,6650000000.0,us-gaap:OperatingIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2023,ppe_net,2030000000,us-gaap:PropertyPlantAndEquipmentNet,2025-01-13,2030000000.0,us-gaap:PropertyPlantAndEquipmentNet,2025-01-13,VALUE_MATCH
ADBE,2023,revenue,19409000000,us-gaap:Revenues,2026-01-15,19409000000.0,us-gaap:Revenues,2026-01-15,VALUE_MATCH
ADBE,2023,shareholders_equity,16518000000,us-gaap:StockholdersEquity,2026-01-15,16518000000.0,us-gaap:StockholdersEquity,2026-01-15,VALUE_MATCH
ADBE,2023,short_term_debt,0,us-gaap:DebtCurrent,2025-01-13,0,us-gaap:DebtCurrent,2025-01-13,VALUE_MATCH
ADBE,2023,total_assets,29779000000,us-gaap:Assets,2025-01-13,29779000000.0,us-gaap:Assets,2025-01-13,VALUE_MATCH
ADBE,2023,total_liabilities,13261000000,us-gaap:Liabilities,2025-01-13,13261000000.0,us-gaap:Liabilities,2025-01-13,VALUE_MATCH
ADBE,2024,accounts_payable,361000000,us-gaap:AccountsPayableCurrent,2026-01-15,361000000.0,us-gaap:AccountsPayableCurrent,2026-01-15,VALUE_MATCH
ADBE,2024,accounts_receivable,2072000000,us-gaap:AccountsReceivableNetCurrent,2026-01-15,2072000000.0,us-gaap:AccountsReceivableNetCurrent,2026-01-15,VALUE_MATCH
ADBE,2024,capital_expenditures,183000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,183000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,VALUE_MATCH
ADBE,2024,cash_and_equivalents,7613000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,7613000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,VALUE_MATCH
ADBE,2024,current_assets,11232000000,us-gaap:AssetsCurrent,2026-01-15,11232000000.0,us-gaap:AssetsCurrent,2026-01-15,VALUE_MATCH
ADBE,2024,current_liabilities,10521000000,us-gaap:LiabilitiesCurrent,2026-01-15,10521000000.0,us-gaap:LiabilitiesCurrent,2026-01-15,VALUE_MATCH
ADBE,2024,depreciation_amortization,857000000,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,857000000.0,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,VALUE_MATCH
ADBE,2024,gross_profit,19147000000,us-gaap:GrossProfit,2026-01-15,19147000000.0,us-gaap:GrossProfit,2026-01-15,VALUE_MATCH
ADBE,2024,inventory,,,,,,,MISSING_BOTH
ADBE,2024,long_term_debt,4129000000,us-gaap:LongTermDebt,2026-01-15,4129000000.0,us-gaap:LongTermDebt,2026-01-15,VALUE_MATCH
ADBE,2024,net_income,5560000000,us-gaap:NetIncomeLoss,2026-01-15,5560000000.0,us-gaap:NetIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2024,operating_cash_flow,8056000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,8056000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,VALUE_MATCH
ADBE,2024,operating_income,6741000000,us-gaap:OperatingIncomeLoss,2026-01-15,6741000000.0,us-gaap:OperatingIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2024,ppe_net,1936000000,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,1936000000.0,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,VALUE_MATCH
ADBE,2024,revenue,21505000000,us-gaap:Revenues,2026-01-15,21505000000.0,us-gaap:Revenues,2026-01-15,VALUE_MATCH
ADBE,2024,shareholders_equity,14105000000,us-gaap:StockholdersEquity,2026-01-15,14105000000.0,us-gaap:StockholdersEquity,2026-01-15,VALUE_MATCH
ADBE,2024,short_term_debt,1499000000,us-gaap:DebtCurrent,2026-01-15,1499000000.0,us-gaap:DebtCurrent,2026-01-15,VALUE_MATCH
ADBE,2024,total_assets,30230000000,us-gaap:Assets,2026-01-15,30230000000.0,us-gaap:Assets,2026-01-15,VALUE_MATCH
ADBE,2024,total_liabilities,16125000000,us-gaap:Liabilities,2026-01-15,16125000000.0,us-gaap:Liabilities,2026-01-15,VALUE_MATCH
ADBE,2025,accounts_payable,417000000,us-gaap:AccountsPayableCurrent,2026-01-15,417000000.0,us-gaap:AccountsPayableCurrent,2026-01-15,VALUE_MATCH
ADBE,2025,accounts_receivable,2344000000,us-gaap:AccountsReceivableNetCurrent,2026-01-15,2344000000.0,us-gaap:AccountsReceivableNetCurrent,2026-01-15,VALUE_MATCH
ADBE,2025,capital_expenditures,179000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,179000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,VALUE_MATCH
ADBE,2025,cash_and_equivalents,5431000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,5431000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,VALUE_MATCH
ADBE,2025,current_assets,10163000000,us-gaap:AssetsCurrent,2026-01-15,10163000000.0,us-gaap:AssetsCurrent,2026-01-15,VALUE_MATCH
ADBE,2025,current_liabilities,10200000000,us-gaap:LiabilitiesCurrent,2026-01-15,10200000000.0,us-gaap:LiabilitiesCurrent,2026-01-15,VALUE_MATCH
ADBE,2025,depreciation_amortization,818000000,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,818000000.0,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,VALUE_MATCH
ADBE,2025,gross_profit,21218000000,us-gaap:GrossProfit,2026-01-15,21218000000.0,us-gaap:GrossProfit,2026-01-15,VALUE_MATCH
ADBE,2025,inventory,,,,,,,MISSING_BOTH
ADBE,2025,long_term_debt,6210000000,us-gaap:LongTermDebt,2026-01-15,6210000000.0,us-gaap:LongTermDebt,2026-01-15,VALUE_MATCH
ADBE,2025,net_income,7130000000,us-gaap:NetIncomeLoss,2026-01-15,7130000000.0,us-gaap:NetIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2025,operating_cash_flow,10031000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,10031000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,VALUE_MATCH
ADBE,2025,operating_income,8706000000,us-gaap:OperatingIncomeLoss,2026-01-15,8706000000.0,us-gaap:OperatingIncomeLoss,2026-01-15,VALUE_MATCH
ADBE,2025,ppe_net,1873000000,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,1873000000.0,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,VALUE_MATCH
ADBE,2025,revenue,23769000000,us-gaap:Revenues,2026-01-15,23769000000.0,us-gaap:Revenues,2026-01-15,VALUE_MATCH
ADBE,2025,shareholders_equity,11623000000,us-gaap:StockholdersEquity,2026-01-15,11623000000.0,us-gaap:StockholdersEquity,2026-01-15,VALUE_MATCH
ADBE,2025,short_term_debt,0,us-gaap:DebtCurrent,2026-01-15,0,us-gaap:DebtCurrent,2026-01-15,VALUE_MATCH
ADBE,2025,total_assets,29496000000,us-gaap:Assets,2026-01-15,29496000000.0,us-gaap:Assets,2026-01-15,VALUE_MATCH
ADBE,2025,total_liabilities,17873000000,us-gaap:Liabilities,2026-01-15,17873000000.0,us-gaap:Liabilities,2026-01-15,VALUE_MATCH
